MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Area * Frontage,Year Built* Year Remod/Add
60,RL,59.0,7837,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,1,SBrkr,799,772,0,1571,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,5,2009,WD ,178000,462383.0,3974042
20,RL,72.0,10665,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,1,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,558.0,TA,TA,Y,144,29,0,0,0,0,NA,NA,NA,0,6,2007,WD ,226000,767880.0,4012009
60,RL,70.0,10457,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,GasA,Ex,1,SBrkr,784,848,0,1632,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,0,NA,MnPrv,NA,0,4,2009,WD ,173000,731990.0,3876961
20,RL,60.0,8281,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,0,NA,GdWo,NA,0,12,2009,WD ,62383,496860.0,3861225
60,RL,67.0,14948,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,1452.0,GasA,Ex,1,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,Fin,3.0,858.0,TA,TA,Y,126,66,0,0,0,0,NA,NA,NA,0,11,2008,New,446261,1001516.0,4032064
70,RL,43.0,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,Ex,1,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,0,NA,MnPrv,NA,0,5,2006,WD ,160000,301000.0,3846222
120,RM,69.05520046484602,3940,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,1,SBrkr,1576,0,0,1576,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,0,0,NA,NA,NA,0,5,2008,WD ,219990,272077.48983149335,4016016
20,RL,93.0,9382,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,1,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,577.0,TA,TA,Y,120,25,0,0,0,0,NA,NA,NA,0,7,2008,WD ,191000,872526.0,3998000
40,RL,55.0,6854,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,0,FuseA,916,144,0,1060,1.0,0.0,1,0,1,1,TA,6,Mod,1,Gd,Detchd,Unf,1.0,308.0,Fa,TA,Y,0,65,0,0,150,0,NA,NA,NA,0,8,2007,WD ,136500,376970.0,3838450
30,RL,69.05520046484602,11515,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,TA,0,SBrkr,943,0,0,943,0.0,0.0,1,0,3,1,Gd,5,Min2,0,NA,Detchd,Unf,1.0,308.0,TA,TA,N,0,0,60,0,0,0,NA,NA,NA,0,8,2007,WD ,80000,795170.633352702,3904252
50,RL,69.05520046484602,13837,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1002.0,LwQ,202.0,0.0,1204.0,GasA,Gd,1,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,Gd,9,Typ,0,NA,Attchd,Unf,3.0,786.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,2,2006,WD ,229000,955516.8088320744,3952144
60,RL,80.0,9938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,1,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,0,NA,GdPrv,NA,0,6,2010,WD ,236000,795040.0,3974042
20,RL,85.0,12633,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Ex,1,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,932.0,TA,TA,Y,160,36,0,0,108,0,NA,NA,NA,0,9,2007,New,392000,1073805.0,4026042
70,RM,57.0,6876,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,720.0,GasA,Fa,1,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,TA,8,Typ,0,NA,Attchd,Unf,1.0,316.0,TA,TA,Y,0,0,213,0,0,0,NA,MnPrv,NA,0,8,2009,WD ,149000,391932.0,3757650
160,FV,36.0,3951,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,BLQ,128.0,GLQ,842.0,0.0,970.0,GasA,Ex,1,SBrkr,1469,924,0,2393,1.0,0.0,2,1,2,1,Ex,7,Typ,1,TA,Attchd,Fin,2.0,846.0,TA,TA,Y,0,90,0,0,94,0,NA,NA,NA,0,2,2008,WD ,345000,142236.0,3994002
70,RM,62.0,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,1,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,TA,8,Typ,0,NA,Detchd,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,NA,NA,NA,0,6,2006,WD ,169000,611072.0,3809500
20,RL,84.0,17808,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,484.0,484.0,GasA,TA,0,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,TA,4,Mod,0,NA,Attchd,Unf,1.0,336.0,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,109900,1495872.0,3794700
60,RL,74.0,9627,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,TA,TA,PConc,Gd,TA,Av,LwQ,758.0,Unf,0.0,238.0,996.0,GasA,Ex,1,SBrkr,996,1004,0,2000,0.0,0.0,2,1,3,1,TA,9,Typ,1,TA,Attchd,Fin,3.0,650.0,TA,TA,Y,190,48,0,0,0,0,NA,NA,NA,0,11,2006,WD ,188000,712398.0,3974042
50,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,280.0,TA,TA,Y,45,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,132500,300000.0,3781050
20,RL,65.0,9757,Pave,NA,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,Ex,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,1.0,440.0,TA,TA,Y,66,0,0,0,92,0,NA,NA,NA,0,10,2009,WD ,143000,634205.0,3976036
20,RL,58.0,9280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,Ex,1,SBrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,TA,7,Typ,0,NA,Detchd,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,125000,538240.0,3806401
20,RL,120.0,14780,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,568.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1505.0,Unf,0.0,363.0,1868.0,GasA,Ex,1,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,1085.0,TA,TA,Y,354,56,0,0,156,0,NA,NA,NA,0,6,2006,WD ,415000,1773600.0,4020025
70,RM,60.0,7740,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,622.0,622.0,GasA,Gd,1,SBrkr,741,622,0,1363,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,168,0,NA,NA,NA,0,6,2010,WD ,125500,464400.0,3724500
20,RL,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620.0,LwQ,620.0,0.0,1240.0,GasA,Gd,1,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,TA,6,Min1,1,Gd,Attchd,RFn,1.0,338.0,TA,TA,Y,289,0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD ,139000,768000.0,3892504
60,RL,97.0,13478,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,0.0,384.0,1722.0,GasA,Ex,1,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,RFn,3.0,842.0,TA,TA,Y,382,274,0,0,0,0,NA,NA,NA,0,6,2009,ConLI,451950,1307366.0,4032064
90,RL,65.0,10926,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1678.0,1678.0,GasA,TA,1,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,TA,10,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,WD ,119900,710190.0,3837681
20,RL,69.05520046484602,6853,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,1005.0,Unf,0.0,262.0,1267.0,GasA,Ex,1,SBrkr,1296,0,0,1296,1.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,Fin,2.0,471.0,TA,TA,Y,192,25,0,0,0,0,NA,NA,NA,0,6,2009,WD ,220000,473235.2887855898,4006002
20,RL,85.0,10667,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,0.0,749.0,1587.0,GasA,TA,1,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,3,2007,WD ,167300,906695.0,3884841
50,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,94.0,720.0,GasA,Ex,1,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Detchd,Unf,1.0,256.0,TA,TA,Y,84,0,0,0,0,0,NA,NA,NA,0,9,2009,WD ,122000,369540.0,3784950
90,RM,70.0,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,396.0,1728.0,GasA,TA,1,SBrkr,1728,0,0,1728,1.0,0.0,2,0,6,2,TA,10,Typ,0,NA,Detchd,Unf,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2006,ConLI,125000,637000.0,3853369
20,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,308.0,Unf,0.0,620.0,928.0,GasA,Gd,1,FuseA,928,0,0,928,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Fin,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,112500,300000.0,3829849
60,RL,78.0,9316,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,879.0,879.0,GasA,Ex,1,SBrkr,879,916,0,1795,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,578.0,TA,TA,Y,164,111,0,0,0,0,NA,NA,NA,0,10,2007,WD ,191000,726648.0,4022030
20,RL,75.0,9464,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,510.0,1080.0,GasA,Gd,1,SBrkr,1080,0,0,1080,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,130,0,NA,NA,NA,0,6,2008,WD ,136000,709800.0,3833764
60,RL,80.0,10400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866.0,866.0,GasA,Ex,1,SBrkr,866,913,0,1779,0.0,0.0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,546.0,TA,TA,Y,198,36,0,0,0,0,NA,NA,NA,0,3,2009,WD ,197900,832000.0,3992004
50,RM,59.0,5310,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Gd,1,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,Unf,1.0,255.0,Fa,TA,Y,394,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,117000,313290.0,3825730
20,RL,64.0,7406,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,GasA,Ex,1,SBrkr,1220,0,0,1220,1.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,632.0,TA,TA,Y,105,54,0,0,0,0,NA,NA,NA,0,7,2006,New,194000,473984.0,4024036
120,FV,69.05520046484602,4538,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,GasA,Ex,1,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,RFn,2.0,545.0,TA,TA,Y,277,45,0,0,0,0,NA,NA,NA,0,7,2008,WD ,285000,313372.49970947125,4004001
190,RL,62.0,10106,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351.0,Rec,181.0,112.0,644.0,GasA,Gd,1,SBrkr,808,547,0,1355,1.0,0.0,2,0,4,2,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,140,0,0,0,0,0,NA,NA,NA,0,9,2008,WD ,127500,626572.0,3878060
60,RL,69.05520046484602,13346,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,728.0,Unf,0.0,367.0,1095.0,GasA,Ex,1,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,RFn,2.0,590.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,7,2006,WD ,268000,921610.705403835,3984000
70,RM,57.0,9639,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1075.0,1075.0,GasA,Ex,1,SBrkr,1156,642,0,1798,0.0,0.0,2,1,4,1,TA,7,Typ,0,NA,Detchd,Unf,2.0,342.0,TA,TA,N,0,0,160,0,0,0,NA,MnPrv,NA,0,5,2007,WD ,137000,549423.0,3705000
20,RL,69.05520046484602,15387,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,603.0,BLQ,294.0,723.0,1620.0,GasA,Ex,1,SBrkr,1620,0,0,1620,0.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,2.0,578.0,TA,TA,Y,0,62,192,0,0,0,NA,NA,Shed,450,8,2008,WD ,215000,1062552.3695525858,3869089
20,RL,75.0,10050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,928.0,1216.0,GasA,TA,1,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2007,WD ,129500,753750.0,3822025
50,RM,69.05520046484602,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,1,FuseA,896,448,0,1344,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,Unf,1.0,240.0,Fa,TA,Y,200,114,0,0,0,0,NA,NA,NA,0,4,2006,WD ,115000,430904.4509006392,3775200
50,RL,45.0,7506,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,1,SBrkr,747,412,0,1159,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,288.0,Fa,TA,N,84,0,96,0,0,0,NA,NA,NA,0,5,2008,WD ,114000,337770.0,3753750
20,RH,69.05520046484602,8900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,TA,1,SBrkr,1056,0,0,1056,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,384.0,TA,TA,Y,0,42,0,0,0,0,NA,MnPrv,NA,0,11,2006,WD ,107000,614591.2841371297,3865156
50,RL,80.0,8480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,390.0,832.0,GasA,TA,1,SBrkr,832,384,0,1216,0.0,0.0,1,0,2,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,336.0,TA,TA,Y,158,0,102,0,0,0,NA,NA,NA,0,10,2008,COD,118500,678400.0,3796650
50,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,862.0,862.0,GasA,TA,1,SBrkr,950,208,0,1158,0.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,RFn,1.0,208.0,TA,TA,Y,0,0,112,0,0,0,NA,NA,NA,0,7,2008,WD ,120000,300000.0,3761550
20,RL,74.0,8847,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,1,SBrkr,1538,0,0,1538,1.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,NA,NA,NA,0,12,2007,WD ,260000,654678.0,4020025
